INDEX,YEAR,MN,DT,MAX,MIN,RF
42137,2009,4,24,37.0,17.4,0.0
42137,2009,4,25,37.0,16.4,0.0
42137,2009,4,26,36.5,18.2,0.0
42137,2009,4,27,38.5,20.7,0.0
42137,2009,4,28,40.5,22.6,0.0
42137,2009,4,29,41.4,21.6,0.0
42137,2009,4,30,42.0,21.8,0.0
42137,2009,5,1,42.0,21.8,0.0
42137,2009,5,2,43.6,22.3,0.0
42137,2009,5,3,39.8,25.0,0.0
42137,2009,5,4,36.0,25.0,0.0
42137,2009,5,5,38.8,22.4,9.5
42137,2009,5,6,35.2,19.4,0.0
42137,2009,5,7,36.0,21.4,0.0
42137,2009,5,8,36.8,20.8,0.0
42137,2009,5,9,38.0,22.0,0.0
42137,2009,5,10,38.0,24.7,0.0
42137,2009,5,11,38.6,22.4,0.0
42137,2009,5,12,36.2,19.6,0.0
42137,2009,5,13,35.8,20.6,0.0
42137,2009,5,14,35.5,24.6,0.0
42137,2009,5,15,37.0,23.7,0.0
42137,2009,5,16,36.0,26.2,0.0
42137,2009,5,17,38.0,26.5,0.0
42137,2009,5,18,40.2,27.0,0.0
42137,2009,5,19,42.0,26.8,0.0
42137,2009,5,20,41.5,25.0,0.0
42137,2009,5,21,38.0,27.2,0.0
42137,2009,5,22,40.5,25.5,0.0
42137,2009,5,23,40.0,22.7,2.1
42137,2009,5,24,38.8,24.5,0.0
42137,2009,5,25,38.8,20.4,1.4
42137,2009,5,26,35.5,21.8,2.0
42137,2009,5,27,38.0,21.2,0.0
42137,2009,5,28,41.0,25.6,0.0
42137,2009,5,29,39.4,23.5,0.0
42137,2009,5,30,35.5,21.9,2.4
42137,2009,5,31,30.6,21.5,0.0
42137,2009,6,1,35.7,21.8,3.4
42137,2009,6,2,35.4,23.8,0.0
42137,2009,6,3,40.0,27.4,0.0
42137,2009,6,4,41.8,26.2,0.0
42137,2009,6,5,43.0,27.5,0.0
42137,2009,6,6,42.5,26.4,0.0
42137,2009,6,7,39.8,25.3,0.0
42137,2009,6,8,41.0,21.4,0.0
42137,2009,6,9,41.7,22.7,0.0
42137,2009,6,10,41.8,22.1,0.0
42137,2009,6,11,42.7,26.1,0.0
42137,2009,6,12,41.3,26.4,0.0
42137,2009,6,13,42.0,25.8,0.0
42137,2009,6,14,41.6,25.4,0.0
42137,2009,6,15,39.0,25.0,0.0
42137,2009,6,16,37.4,25.0,0.0
42137,2009,6,17,35.2,23.0,0.0
42137,2009,6,18,37.0,24.0,0.0
42137,2009,6,19,37.5,26.0,0.0
42137,2009,6,20,38.5,26.1,0.0
42137,2009,6,21,40.0,25.4,0.0
42137,2009,6,22,41.3,25.8,0.0
42137,2009,6,23,41.6,25.0,0.0
42137,2009,6,24,42.0,27.0,0.0
42137,2009,6,25,41.6,27.4,0.0
42137,2009,6,26,41.5,26.2,0.0
42137,2009,6,27,41.2,28.0,0.0
42137,2009,6,28,41.7,29.5,0.0
42137,2009,6,29,41.0,26.9,0.0
42137,2009,6,30,36.2,21.6,22.4
42137,2009,7,1,34.6,23.8,8.2
42137,2009,7,2,31.0,24.9,0.0
42137,2009,7,3,31.2,24.2,0.0
42137,2009,7,4,35.5,26.2,0.0
42137,2009,7,5,37.4,25.6,0.0
42137,2009,7,6,38.0,26.0,0.0
42137,2009,7,7,38.6,27.5,0.0
42137,2009,7,8,39.0,29.0,0.0
42137,2009,7,9,36.8,28.8,0.0
42137,2009,7,10,34.8,28.8,0.0
42137,2009,7,11,32.0,26.0,4.2
42137,2009,7,12,33.8,28.0,8.0
42137,2009,7,13,36.0,25.0,2.8
42137,2009,7,14,33.0,25.0,0.0
42137,2009,7,15,34.8,27.0,0.0
42137,2009,7,16,31.4,27.0,0.0
42137,2009,7,17,36.0,28.2,0.0
42137,2009,7,18,35.0,28.5,0.0
42137,2009,7,19,35.7,28.4,0.0
42137,2009,7,20,35.8,28.2,0.0
42137,2009,7,21,33.0,28.2,0.0
42137,2009,7,22,34.2,25.6,0.0
42137,2009,7,23,35.0,27.6,0.0
42137,2009,7,24,35.0,24.4,30.6
42137,2009,7,25,33.6,26.5,0.0
42137,2009,7,26,35.6,28.4,0.0
42137,2009,7,27,36.0,28.5,0.0
42137,2009,7,28,33.5,24.0,5.0
42137,2009,7,29,30.4,24.4,16.4
42137,2009,7,30,28.0,23.5,9.0
42137,2009,7,31,32.5,22.6,46.2
42137,2009,8,1,33.4,27.5,0.5
42137,2009,8,2,33.2,28.2,0.0
42137,2009,8,3,34.0,28.8,0.0
42137,2009,8,4,34.2,28.2,0.0
42137,2009,8,5,33.8,27.8,0.0
42137,2009,8,6,33.0,28.0,0.0
42137,2009,8,7,34.6,28.4,0.0
42137,2009,8,8,34.6,28.6,0.0
42137,2009,8,9,35.8,28.4,0.0
42137,2009,8,10,35.8,28.2,0.0
42137,2009,8,11,34.9,27.2,0.0
42137,2009,8,12,35.8,27.8,0.0
42137,2009,8,13,35.2,29.2,2.6
42137,2009,8,14,35.2,27.1,0.0
42137,2009,8,15,33.0,24.8,10.2
42137,2009,8,16,27.6,24.8,2.7
42137,2009,8,17,30.8,25.0,0.0
42137,2009,8,18,32.7,25.5,0.0
42137,2009,8,19,33.5,22.8,15.0
42137,2009,8,20,30.5,24.6,0.0
42137,2009,8,21,34.0,24.4,2.0
42137,2009,8,22,33.0,24.4,0.0
42137,2009,8,23,33.6,25.0,0.0
42137,2009,8,24,33.8,25.2,0.0
42137,2009,8,25,34.2,25.0,0.0
42137,2009,8,26,32.4,24.2,0.0
42137,2009,8,27,32.4,24.4,0.0
42137,2009,8,28,34.0,24.8,0.0
42137,2009,8,29,33.4,25.4,0.0
42137,2009,8,30,33.6,26.8,0.0
42137,2009,8,31,30.2,24.4,14.2
42137,2009,9,1,33.0,25.2,0.0
42137,2009,9,2,34.4,25.5,0.0
42137,2009,9,3,33.4,24.5,0.0
42137,2009,9,4,34.2,22.0,44.3
42137,2009,9,5,31.0,24.2,0.0
42137,2009,9,6,31.4,23.4,0.0
42137,2009,9,7,32.6,22.2,0.0
42137,2009,9,8,32.2,25.0,0.0
42137,2009,9,9,32.4,22.8,6.0
42137,2009,9,10,27.4,23.4,9.6
42137,2009,9,11,24.2,22.1,120.2
42137,2009,9,12,25.0,21.0,33.0
42137,2009,9,13,27.6,22.5,2.0
42137,2009,9,14,31.7,23.0,0.0
42137,2009,9,15,32.3,21.4,0.0
42137,2009,9,16,31.6,22.8,0.0
42137,2009,9,17,32.0,21.2,0.0
42137,2009,9,18,32.2,21.4,0.0
42137,2009,9,19,32.8,22.4,0.0
42137,2009,9,20,33.2,24.0,0.0
42137,2009,9,21,35.0,25.4,0.0
42137,2009,9,22,34.2,25.6,0.0
42137,2009,9,23,35.0,25.6,0.0
42137,2009,9,24,34.4,25.4,0.0
42137,2009,9,25,34.8,24.2,0.0
42137,2009,9,26,34.2,26.0,0.0
42137,2009,9,27,33.0,24.8,0.0
42137,2009,9,28,33.8,21.4,0.0
42137,2009,9,29,33.4,23.2,0.0
42137,2009,9,30,34.0,23.2,0.0
42137,2009,10,1,35.8,24.2,0.0
42137,2009,10,2,34.2,24.4,0.0
42137,2009,10,3,35.7,23.8,0.0
42137,2009,10,4,35.0,23.0,0.0
42137,2009,10,5,31.2,22.2,0.0
42137,2009,10,6,30.5,20.8,0.0
42137,2009,10,7,31.0,20.8,0.0
42137,2009,10,8,32.0,19.4,0.0
42137,2009,10,9,33.0,17.4,0.0
42137,2009,10,10,33.6,17.4,0.0
42137,2009,10,11,34.0,18.0,0.0
42137,2009,10,12,33.0,16.6,0.0
42137,2009,10,13,33.0,16.0,0.0
42137,2009,10,14,32.0,16.0,0.0
42137,2009,10,15,31.8,16.7,0.0
42137,2009,10,16,32.5,17.0,0.0
42137,2009,10,17,31.8,16.2,0.0
42137,2009,10,18,32.2,15.7,0.0
42137,2009,10,19,32.0,14.4,0.0
42137,2009,10,20,30.8,13.6,0.0
42137,2009,10,21,31.8,13.7,0.0
42137,2009,10,22,31.6,13.4,0.0
42137,2009,10,23,31.4,12.6,0.0
42137,2009,10,24,30.8,13.5,0.0
42137,2009,10,25,30.4,11.0,0.0
42137,2009,10,26,30.5,10.8,0.0
42137,2009,10,27,30.0,9.4,0.0
42137,2009,10,28,30.0,10.4,0.0
42137,2009,10,29,30.0,16.8,0.0
42137,2009,10,30,31.0,15.4,0.0
42137,2009,10,31,31.2,12.0,0.0
42137,2009,11,1,31.0,14.5,0.0
42137,2009,11,2,28.8,16.2,0.0
42137,2009,11,3,30.0,14.5,0.0
42137,2009,11,4,27.0,13.2,0.0
42137,2009,11,5,30.5,13.0,0.0
42137,2009,11,6,30.8,12.8,0.0
42137,2009,11,7,28.5,12.5,0.0
42137,2009,11,8,27.8,13.2,0.0
42137,2009,11,9,29.0,16.5,0.0
42137,2009,11,10,27.2,13.4,0.0
42137,2009,11,11,27.6,11.2,0.0
42137,2009,11,12,25.8,10.6,0.0
42137,2009,11,13,23.8,16.5,0.0
42137,2009,11,14,22.5,17.2,0.0
42137,2009,11,15,26.5,17.8,0.0
42137,2009,11,16,26.5,13.0,0.0
42137,2009,11,17,25.5,13.6,0.0
42137,2009,11,18,24.8,8.0,0.0
42137,2009,11,19,25.2,9.2,0.0
42137,2009,11,20,25.0,6.8,0.0
42137,2009,11,21,25.2,5.4,0.0
42137,2009,11,22,25.0,6.4,0.0
42137,2009,11,23,25.0,7.5,0.0
42137,2009,11,24,25.4,7.3,0.0
42137,2009,11,25,26.5,8.2,0.0
42137,2009,11,26,27.0,8.9,0.0
42137,2009,11,27,27.5,8.4,0.0
42137,2009,11,28,25.0,5.2,0.0
42137,2009,11,29,24.5,5.1,0.0
42137,2009,11,30,23.5,7.8,0.0
42137,2009,12,1,24.6,8.4,0.0
42137,2009,12,2,25.0,9.0,0.0
42137,2009,12,3,24.8,8.4,0.0
42137,2009,12,4,25.0,8.8,0.0
42137,2009,12,5,25.2,7.7,0.0
42137,2009,12,6,24.5,9.3,0.0
42137,2009,12,7,25.0,9.0,0.0
42137,2009,12,8,23.6,3.7,0.0
42137,2009,12,9,19.0,3.7,0.0
42137,2009,12,10,19.4,6.3,0.0
42137,2009,12,11,22.4,10.0,0.0
42137,2009,12,12,24.0,9.5,0.0
42137,2009,12,13,21.4,8.4,0.0
42137,2009,12,14,22.4,6.4,0.0
42137,2009,12,15,22.4,8.3,0.0
42137,2009,12,16,22.4,7.2,0.0
42137,2009,12,17,23.0,6.4,0.0
42137,2009,12,18,22.4,6.4,0.0
42137,2009,12,19,21.4,6.0,0.0
42137,2009,12,20,21.2,4.8,0.0
42137,2009,12,21,20.4,6.1,0.0
42137,2009,12,22,21.0,5.0,0.0
42137,2009,12,23,20.0,4.8,0.0
42137,2009,12,24,20.0,4.4,0.0
42137,2009,12,25,20.0,5.4,0.0
42137,2009,12,26,19.0,1.9,0.0
42137,2009,12,27,20.0,2.6,0.0
42137,2009,12,28,20.0,2.0,0.0
42137,2009,12,29,19.4,2.3,0.0
42137,2009,12,30,18.0,3.4,0.0
42137,2009,12,31,15.6,3.6,0.0
42137,2010,1,1,16.4,4.4,0.0
42137,2010,1,2,16.0,7.9,0.0
42137,2010,1,3,15.6,9.5,0.5
42137,2010,1,4,15.0,8.7,6.5
42137,2010,1,5,11.6,7.2,0.0
42137,2010,1,6,16.0,5.4,0.0
42137,2010,1,7,15.0,5.7,0.0
42137,2010,1,8,13.0,5.2,0.0
42137,2010,1,9,10.0,6.8,0.0
42137,2010,1,10,10.0,6.0,0.0
42137,2010,1,11,9.0,6.3,0.0
42137,2010,1,12,9.0,6.0,0.0
42137,2010,1,13,8.8,4.6,0.6
42137,2010,1,14,14.0,5.0,0.0
42137,2010,1,15,17.4,5.6,0.0
42137,2010,1,16,19.0,2.8,0.0
42137,2010,1,17,19.4,3.5,0.0
42137,2010,1,18,14.4,9.6,0.0
42137,2010,1,19,11.4,7.0,0.0
42137,2010,1,20,13.4,5.6,0.0
42137,2010,1,21,16.8,4.7,0.0
42137,2010,1,22,11.4,7.3,0.0
42137,2010,1,23,17.0,4.0,0.0
42137,2010,1,24,19.0,4.4,0.0
42137,2010,1,25,21.0,5.7,0.0
42137,2010,1,26,22.0,6.5,0.0
42137,2010,1,27,20.4,5.2,0.0
42137,2010,1,28,22.0,5.9,0.0
42137,2010,1,29,25.0,8.7,0.0
42137,2010,1,30,25.0,9.0,0.0
42137,2010,1,31,21.2,5.6,0.0
42137,2010,2,1,20.4,4.4,0.0
42137,2010,2,2,21.0,4.4,0.0
42137,2010,2,3,20.8,5.0,0.0
42137,2010,2,4,21.5,7.0,0.0
42137,2010,2,5,21.5,8.2,0.0
42137,2010,2,6,22.4,9.0,0.0
42137,2010,2,7,25.4,10.2,0.0
42137,2010,2,8,25.4,12.7,0.0
42137,2010,2,9,21.6,14.4,14.2
42137,2010,2,10,21.0,8.8,4.6
42137,2010,2,11,19.0,7.4,0.0
42137,2010,2,12,21.4,8.2,0.0
42137,2010,2,13,22.4,9.4,0.0
42137,2010,2,14,21.6,5.8,0.0
42137,2010,2,15,21.0,4.6,0.0
42137,2010,2,16,22.8,6.3,0.0
42137,2010,2,17,25.0,7.4,0.0
42137,2010,2,18,20.0,6.0,0.0
42137,2010,2,19,21.2,5.8,0.0
42137,2010,2,20,22.0,6.2,0.0
42137,2010,2,21,23.4,8.5,0.0
42137,2010,2,22,25.0,8.4,0.0
42137,2010,2,23,25.0,9.7,0.2
42137,2010,2,24,24.0,12.0,0.0
42137,2010,2,25,25.0,11.8,0.0
42137,2010,2,26,25.8,11.8,0.0
42137,2010,2,27,27.4,12.5,0.0
42137,2010,2,28,28.0,12.8,0.0
42137,2010,3,1,27.0,16.6,0.0
42137,2010,3,2,30.0,15.0,0.0
42137,2010,3,3,28.2,13.4,0.0
42137,2010,3,4,27.8,12.4,0.0
42137,2010,3,5,27.4,12.0,0.0
42137,2010,3,6,26.8,11.0,0.0
42137,2010,3,7,28.0,13.0,0.0
42137,2010,3,8,25.6,11.4,0.0
42137,2010,3,9,24.8,10.6,0.0
42137,2010,3,10,26.8,12.0,0.0
42137,2010,3,11,27.6,11.8,0.0
42137,2010,3,12,28.5,13.1,0.0
42137,2010,3,13,29.0,13.9,0.0
42137,2010,3,14,29.0,13.8,0.0
42137,2010,3,15,29.8,12.4,0.0
42137,2010,3,16,30.0,14.0,0.0
42137,2010,3,17,30.4,14.6,0.0
42137,2010,3,18,31.6,15.8,0.0
42137,2010,3,19,31.4,16.4,0.0
42137,2010,3,20,31.0,15.8,0.0
42137,2010,3,21,32.4,16.4,0.0
42137,2010,3,22,34.0,18.0,0.0
42137,2010,3,23,35.2,16.4,0.0
42137,2010,3,24,35.4,17.4,0.0
42137,2010,3,25,35.4,14.6,0.0
42137,2010,3,26,33.4,16.4,0.0
42137,2010,3,27,36.0,17.0,0.0
42137,2010,3,28,36.0,15.2,0.0
42137,2010,3,29,34.4,17.0,0.0
42137,2010,3,30,35.4,19.2,0.0
42137,2010,3,31,35.6,16.6,0.0
42137,2010,4,1,36.4,14.4,0.0
42137,2010,4,2,36.0,15.0,0.0
42137,2010,4,3,24.4,17.6,0.0
42137,2010,4,4,36.4,14.4,0.0
42137,2010,4,5,37.4,19.6,0.0
42137,2010,4,6,38.0,16.8,0.0
42137,2010,4,7,36.0,15.0,0.0
42137,2010,4,8,37.8,16.6,0.0
42137,2010,4,9,39.0,18.8,0.0
42137,2010,4,10,40.4,19.8,0.0
42137,2010,4,11,40.4,19.0,0.0
42137,2010,4,12,41.0,20.8,0.0
42137,2010,4,13,40.6,19.4,0.0
42137,2010,4,14,39.4,21.8,0.0
42137,2010,4,15,41.0,18.0,0.0
42137,2010,4,16,42.0,20.8,0.0
42137,2010,4,17,43.0,22.6,0.0
42137,2010,4,18,43.6,24.6,0.0
42137,2010,4,19,30.4,22.0,0.0
42137,2010,4,20,40.8,27.0,0.0
42137,2010,4,21,41.2,27.0,0.0
42137,2010,4,22,38.0,22.8,0.0
42137,2010,4,23,38.4,22.0,0.0
42137,2010,4,24,38.2,18.4,0.0
42137,2010,4,25,36.8,17.0,0.0
42137,2010,4,26,38.4,19.4,0.0
42137,2010,4,27,40.4,23.2,0.0
42137,2010,4,28,41.6,22.8,0.0
42137,2010,4,29,40.0,20.8,7.6
42137,2010,4,30,38.0,24.0,0.0
42137,2010,5,1,38.2,24.4,0.0
42137,2010,5,2,38.0,23.0,1.2
42137,2010,5,3,35.4,24.0,0.0
42137,2010,5,4,36.4,24.0,0.0
42137,2010,5,5,37.4,26.0,0.0
42137,2010,5,6,38.2,26.6,0.0
42137,2010,5,7,36.0,20.2,16.8
42137,2010,5,8,26.8,19.8,0.5
42137,2010,5,9,36.0,24.4,0.0
42137,2010,5,10,37.4,24.2,0.0
42137,2010,5,11,39.4,23.4,0.0
42137,2010,5,12,40.0,22.4,0.0
42137,2010,5,13,40.4,22.4,0.0
42137,2010,5,14,42.4,23.2,0.0
42137,2010,5,15,41.4,29.0,0.0
42137,2010,5,16,41.8,22.0,0.0
42137,2010,5,17,44.0,24.0,0.0
42137,2010,5,18,41.8,27.8,0.0
42137,2010,5,19,40.4,26.6,0.0
42137,2010,5,20,42.0,24.0,0.0
42137,2010,5,21,40.6,19.4,0.0
42137,2010,5,22,42.0,21.8,0.0
42137,2010,5,23,42.6,28.2,
42137,2010,5,24,39.4,25.8,0.0
42137,2010,5,25,43.4,25.8,0.0
42137,2010,5,26,43.2,23.0,0.0
42137,2010,5,27,45.0,26.4,0.0
42137,2010,5,28,40.0,28.2,0.0
42137,2010,5,29,36.0,28.0,0.0
42137,2010,5,30,37.8,22.6,0.0
42137,2010,5,31,40.4,23.4,0.0
42137,2010,6,1,42.0,24.2,0.0
42137,2010,6,2,43.2,28.6,0.0
42137,2010,6,3,41.0,33.1,0.0
42137,2010,6,4,41.0,29.1,0.0
42137,2010,6,5,39.2,20.0,7.6
42137,2010,6,6,32.4,24.4,0.0
42137,2010,6,7,38.0,25.0,0.0
42137,2010,6,8,27.4,20.0,10.0
42137,2010,6,9,25.2,20.2,2.5
42137,2010,6,10,34.4,21.4,0.0
42137,2010,6,11,37.4,23.4,0.0
42137,2010,6,12,39.4,24.0,0.0
42137,2010,6,13,41.4,25.4,0.0
42137,2010,6,14,40.6,24.0,0.0
42137,2010,6,15,36.0,24.4,0.0
42137,2010,6,16,38.0,25.0,0.0
42137,2010,6,17,40.0,29.5,0.0
42137,2010,6,18,40.0,24.0,0.0
42137,2010,6,19,41.0,25.2,0.0
42137,2010,6,20,41.6,27.4,0.0
42137,2010,6,21,43.4,29.0,0.0
42137,2010,6,22,40.4,29.4,0.0
42137,2010,6,23,41.4,27.2,0.0
42137,2010,6,24,40.4,27.8,0.0
42137,2010,6,25,38.4,23.2,46.0
42137,2010,6,26,34.4,25.7,0.0
42137,2010,6,27,37.0,27.4,0.0
42137,2010,6,28,39.0,25.0,14.2
42137,2010,6,29,35.8,25.9,1.0
42137,2010,6,30,36.4,27.7,0.0
42137,2010,7,1,38.0,23.8,31.8
42137,2010,7,2,31.2,23.9,0.0
42137,2010,7,3,35.0,28.4,0.0
42137,2010,7,4,34.4,28.6,0.0
42137,2010,7,5,31.0,24.0,89.4
42137,2010,7,6,29.0,24.1,63.0
42137,2010,7,7,27.8,25.3,3.0
42137,2010,7,8,32.4,27.9,0.0
42137,2010,7,9,32.6,26.4,8.6
42137,2010,7,10,35.6,28.6,0.0
42137,2010,7,11,36.0,26.4,12.4
42137,2010,7,12,36.0,25.2,34.4
42137,2010,7,13,32.4,23.8,5.8
42137,2010,7,14,32.0,26.3,6.0
42137,2010,7,15,34.0,27.6,0.0
42137,2010,7,16,35.5,30.3,0.0
42137,2010,7,17,33.2,28.5,0.0
42137,2010,7,18,35.5,27.9,0.0
42137,2010,7,19,31.5,27.9,0.0
42137,2010,7,20,31.5,26.5,58.4
42137,2010,7,21,30.0,24.8,0.0
42137,2010,7,22,32.0,25.0,8.0
42137,2010,7,23,31.0,25.2,11.6
42137,2010,7,24,33.4,27.4,0.0
42137,2010,7,25,34.4,27.4,0.0
42137,2010,7,26,32.4,27.2,1.4
42137,2010,7,27,34.0,24.8,7.0
42137,2010,7,28,29.4,24.9,2.4
42137,2010,7,29,32.0,26.2,3.0
42137,2010,7,30,34.8,27.8,0.0
42137,2010,7,31,34.0,25.2,1.8
42137,2010,8,1,28.0,24.0,0.6
42137,2010,8,2,30.0,25.3,3.0
42137,2010,8,3,32.4,26.4,0.0
42137,2010,8,4,32.2,26.4,0.0
42137,2010,8,5,32.6,26.4,0.0
42137,2010,8,6,30.4,26.8,0.0
42137,2010,8,7,34.0,26.2,0.0
42137,2010,8,8,33.8,26.6,0.0
42137,2010,8,9,34.2,27.0,0.0
42137,2010,8,10,34.8,27.4,0.0
42137,2010,8,11,35.0,27.4,0.0
42137,2010,8,12,34.2,25.0,0.6
42137,2010,8,13,31.4,25.4,0.0
42137,2010,8,14,33.0,25.4,0.6
42137,2010,8,15,30.0,25.4,32.0
42137,2010,8,16,33.0,25.6,4.3
42137,2010,8,17,33.4,26.6,0.0
42137,2010,8,18,32.4,26.8,0.0
42137,2010,8,19,32.0,26.0,7.0
42137,2010,8,20,28.4,25.8,44.6
42137,2010,8,21,31.4,26.0,0.0
42137,2010,8,22,31.4,25.2,58.6
42137,2010,8,23,30.0,25.4,11.8
42137,2010,8,24,32.2,24.4,42.6
42137,2010,8,25,28.6,24.9,7.4
42137,2010,8,26,29.0,25.0,1.2
42137,2010,8,27,31.4,25.0,0.0
42137,2010,8,28,33.0,25.4,0.0
42137,2010,8,29,33.2,25.2,0.0
42137,2010,8,30,33.4,25.2,0.0
42137,2010,8,31,34.0,24.8,16.6
42137,2010,9,1,31.0,26.0,2.4
42137,2010,9,2,34.4,26.0,0.0
42137,2010,9,3,33.0,26.4,0.0
42137,2010,9,4,31.4,24.2,35.6
42137,2010,9,5,30.4,24.8,0.0
42137,2010,9,6,31.0,24.4,8.0
42137,2010,9,7,33.0,24.2,42.4
42137,2010,9,8,29.4,24.9,90.4
42137,2010,9,9,25.6,23.2,13.2
42137,2010,9,10,30.0,25.4,5.0
42137,2010,9,11,32.0,25.6,0.0
42137,2010,9,12,33.2,22.6,88.6
42137,2010,9,13,29.2,23.0,18.4
42137,2010,9,14,30.0,24.0,3.2
42137,2010,9,15,31.0,23.8,0.0
42137,2010,9,16,31.4,23.2,6.8
42137,2010,9,17,30.8,22.6,0.0
42137,2010,9,18,31.6,21.8,0.0
42137,2010,9,19,30.0,22.0,0.0
42137,2010,9,20,28.5,22.5,23.4
42137,2010,9,21,29.5,24.9,9.8
42137,2010,9,22,29.5,24.6,0.0
42137,2010,9,23,28.0,23.0,11.4
42137,2010,9,24,30.4,22.6,0.0
42137,2010,9,25,30.4,22.6,0.0
42137,2010,9,26,31.0,20.0,0.0
42137,2010,9,27,31.2,21.4,0.0
42137,2010,9,28,31.4,20.0,0.0
42137,2010,9,29,31.8,19.4,0.0
42137,2010,9,30,32.4,20.4,0.0
42137,2010,10,1,32.4,19.8,0.0
42137,2010,10,2,32.0,21.2,0.0
42137,2010,10,3,33.2,20.8,0.0
42137,2010,10,4,33.2,22.9,0.0
42137,2010,10,5,33.2,21.4,0.0
42137,2010,10,6,32.4,21.4,0.0
42137,2010,10,7,32.0,21.0,0.0
42137,2010,10,8,32.2,21.4,0.0
42137,2010,10,9,32.2,21.4,0.0
42137,2010,10,10,32.0,19.6,0.0
42137,2010,10,11,32.4,19.2,0.0
42137,2010,10,12,32.4,17.8,0.0
42137,2010,10,13,32.0,20.6,0.0
42137,2010,10,14,32.0,19.0,0.0
42137,2010,10,15,32.6,18.0,0.0
42137,2010,10,16,32.4,19.4,0.0
42137,2010,10,17,33.2,20.4,0.0
42137,2010,10,18,31.6,22.9,0.0
42137,2010,10,19,31.6,20.2,0.0
42137,2010,10,20,32.0,20.4,0.0
42137,2010,10,21,31.4,21.4,0.0
42137,2010,10,22,31.2,20.8,0.0
42137,2010,10,23,30.0,16.2,0.0
42137,2010,10,24,28.4,16.0,0.0
42137,2010,10,25,30.0,13.2,0.0
42137,2010,10,26,30.0,12.4,0.0
42137,2010,10,27,29.0,13.0,0.0
42137,2010,10,28,29.0,12.2,0.0
42137,2010,10,29,29.2,12.6,0.0
42137,2010,10,30,29.2,15.5,0.0
42137,2010,10,31,29.0,15.0,0.0
42137,2010,11,1,29.0,14.0,0.0
42137,2010,11,2,29.0,13.4,0.0
42137,2010,11,3,29.2,13.8,0.0
42137,2010,11,4,28.0,13.4,0.0
42137,2010,11,5,28.0,13.6,0.0
42137,2010,11,6,29.0,13.4,0.0
42137,2010,11,7,30.6,14.2,0.0
42137,2010,11,8,30.4,15.2,0.0
42137,2010,11,9,30.0,14.8,0.0
42137,2010,11,10,29.2,12.4,0.0
42137,2010,11,11,28.4,11.2,0.0
42137,2010,11,12,29.0,11.0,0.0
42137,2010,11,13,28.4,11.0,0.0
42137,2010,11,14,27.6,14.8,0.0
42137,2010,11,15,28.6,15.0,0.0
42137,2010,11,16,29.0,13.4,0.0
42137,2010,11,17,26.2,13.8,0.0
42137,2010,11,18,27.4,14.6,0.0
42137,2010,11,19,29.0,11.6,0.0
42137,2010,11,20,27.4,11.2,0.0
42137,2010,11,21,25.4,11.4,0.0
42137,2010,11,22,26.4,7.8,0.0
42137,2010,11,23,22.0,9.5,0.0
42137,2010,11,24,25.4,11.6,0.0
42137,2010,11,25,24.0,11.8,0.0
42137,2010,11,26,25.4,11.8,0.0
42137,2010,11,27,25.2,9.8,0.0
42137,2010,11,28,26.0,8.0,0.0
42137,2010,11,29,25.0,7.0,0.0
42137,2010,11,30,24.2,7.2,0.0
42137,2010,12,1,24.0,6.4,0.0
42137,2010,12,2,23.4,6.6,0.0
42137,2010,12,3,23.0,7.0,0.0
42137,2010,12,4,23.6,5.2,0.0
42137,2010,12,5,24.0,7.4,0.0
42137,2010,12,6,24.2,6.8,0.0
42137,2010,12,7,24.0,6.0,0.0
42137,2010,12,8,23.0,5.4,0.0
42137,2010,12,9,24.0,6.8,0.0
42137,2010,12,10,22.0,6.0,0.0
42137,2010,12,11,21.0,6.2,0.0
42137,2010,12,12,20.0,8.4,0.0
42137,2010,12,13,21.4,6.4,0.0
42137,2010,12,14,23.0,5.4,0.0
42137,2010,12,15,21.2,6.8,0.0
42137,2010,12,16,21.0,3.8,0.0
42137,2010,12,17,21.4,5.5,0.0
42137,2010,12,18,23.0,6.2,0.0
42137,2010,12,19,20.0,4.0,0.0
42137,2010,12,20,20.4,5.3,0.0
42137,2010,12,21,21.0,4.8,0.0
42137,2010,12,22,19.6,3.4,0.0
42137,2010,12,23,21.0,4.9,0.0
42137,2010,12,24,20.8,6.8,0.0
42137,2010,12,25,15.8,6.1,0.0
42137,2010,12,26,15.8,6.1,0.0
42137,2010,12,27,13.0,5.6,0.0
42137,2010,12,28,17.0,5.4,0.0
42137,2010,12,29,17.4,6.5,0.0
42137,2010,12,30,19.0,12.0,12.0
42137,2010,12,31,17.0,11.0,16.0
42137,2011,1,1,14.0,9.0,0.0
42137,2011,1,2,11.4,8.4,0.0
42137,2011,1,3,11.0,8.6,0.0
42137,2011,1,4,12.8,4.8,0.0
42137,2011,1,5,10.4,5.0,0.0
42137,2011,1,6,10.6,3.4,0.0
42137,2011,1,7,7.6,2.0,0.0
42137,2011,1,8,11.6,3.1,0.0
42137,2011,1,9,11.8,4.0,0.0
42137,2011,1,10,7.4,5.0,0.0
42137,2011,1,11,11.6,4.0,0.0
42137,2011,1,12,17.0,3.0,0.0
42137,2011,1,13,17.4,3.0,0.0
42137,2011,1,14,18.0,5.5,2.2
42137,2011,1,15,22.4,11.0,0.0
42137,2011,1,16,18.4,8.0,0.0
42137,2011,1,17,16.0,5.4,0.0
42137,2011,1,18,18.0,2.6,0.0
